point_cloud,EC
B2U304.txt,3.1.5.1
Q0T846.txt,3.1.5.1
A7FM03.txt,3.1.5.1
Q8ZBM5.txt,3.1.5.1
A4TPX3.txt,3.1.5.1
O28552.txt,3.1.11.1
Q9HMX8.txt,3.1.11.1
Q0W5U6.txt,3.1.11.1
A2SU54.txt,3.1.11.1
A6VI14.txt,3.1.11.1
Q6M191.txt,3.1.11.1
Q3IU54.txt,3.1.11.1
P81409.txt,3.1.11.1
Q5JET0.txt,3.1.11.1
B0R7U1.txt,3.1.11.1
O27456.txt,3.1.11.1
O57863.txt,3.1.11.1
Q8K923.txt,3.1.11.1
P23196.txt,3.1.11.2
P27695.txt,3.1.11.2
Q5E9N9.txt,3.1.11.2
P87175.txt,3.1.11.2
P09030.txt,3.1.11.2
P0A1A9.txt,3.1.11.2
P0A2X4.txt,3.1.11.2
Q9QWZ1.txt,3.1.11.2
Q4R5X9.txt,3.1.11.2
P27864.txt,3.1.11.2
Q91XB0.txt,3.1.11.2
O26314.txt,3.1.11.2
O51578.txt,3.1.11.5
Q89AB3.txt,3.1.11.5
A0QS29.txt,3.1.11.5
P57528.txt,3.1.11.5
P07648.txt,3.1.11.5
P9WIQ4.txt,3.1.11.5
Q8K9A8.txt,3.1.11.5
P45158.txt,3.1.11.5
P9WHJ1.txt,3.1.11.5
B0BZ38.txt,3.1.11.6
Q8UIM4.txt,3.1.11.6
Q5E765.txt,3.1.11.6
Q5WF60.txt,3.1.11.6
A8MFJ1.txt,3.1.11.6
Q2GIH0.txt,3.1.11.6
C3P7V9.txt,3.1.11.6
Q81M51.txt,3.1.11.6
B7IXH1.txt,3.1.11.6
B7HNU3.txt,3.1.11.6
Q818R6.txt,3.1.11.6
Q65HI9.txt,3.1.11.6
P54521.txt,3.1.11.6
Q6FZ30.txt,3.1.11.6
Q2KZF3.txt,3.1.11.6
Q7VVB6.txt,3.1.11.6
B2SAR1.txt,3.1.11.6
Q578P4.txt,3.1.11.6
Q8YCK1.txt,3.1.11.6
Q8FVR1.txt,3.1.11.6
A7I2V3.txt,3.1.11.6
Q9PIH4.txt,3.1.11.6
B9KDM8.txt,3.1.11.6
Q9A649.txt,3.1.11.6
Q3J5E0.txt,3.1.11.6
Q11LY8.txt,3.1.11.6
Q253S0.txt,3.1.11.6
Q8KBF9.txt,3.1.11.6
A8AD78.txt,3.1.11.6
Q97HD0.txt,3.1.11.6
A6LU45.txt,3.1.11.6
A5I309.txt,3.1.11.6
A7GEJ7.txt,3.1.11.6
B9E101.txt,3.1.11.6
Q0TPD5.txt,3.1.11.6
Q894G7.txt,3.1.11.6
A4QCY8.txt,3.1.11.6
A7MGV1.txt,3.1.11.6
Q9RXW9.txt,3.1.11.6
Q24V00.txt,3.1.11.6
B7LCP9.txt,3.1.11.6
B7NQV5.txt,3.1.11.6
C4ZX84.txt,3.1.11.6
A1AE45.txt,3.1.11.6
B1IWF2.txt,3.1.11.6
B6I581.txt,3.1.11.6
C5BER7.txt,3.1.11.6
B2VE96.txt,3.1.11.6
B1YLQ2.txt,3.1.11.6
Q8REN3.txt,3.1.11.6
Q39UJ7.txt,3.1.11.6
A5GF75.txt,3.1.11.6
Q0I3T0.txt,3.1.11.6
C4K5U1.txt,3.1.11.6
B6JKI8.txt,3.1.11.6
Q9ZMH7.txt,3.1.11.6
A4G7Y7.txt,3.1.11.6
A6TCC4.txt,3.1.11.6
B3WEY3.txt,3.1.11.6
Q044H9.txt,3.1.11.6
Q9CH84.txt,3.1.11.6
A9KMC1.txt,3.1.11.6
Q5X6S7.txt,3.1.11.6
Q5WY82.txt,3.1.11.6
Q051N3.txt,3.1.11.6
Q1WUJ2.txt,3.1.11.6
Q92BZ3.txt,3.1.11.6
Q8Y7C4.txt,3.1.11.6
Q6F1D5.txt,3.1.11.6
Q6MUD1.txt,3.1.11.6
A1UKL7.txt,3.1.11.6
P9WF30.txt,3.1.11.6
B9L5W5.txt,3.1.11.6
Q9JYZ2.txt,3.1.11.6
Q82VC2.txt,3.1.11.6
A1SFK7.txt,3.1.11.6
A7HQR0.txt,3.1.11.6
Q6D286.txt,3.1.11.6
Q7N3K2.txt,3.1.11.6
Q48LY3.txt,3.1.11.6
Q02RT0.txt,3.1.11.6
Q4K6V9.txt,3.1.11.6
Q3K7C5.txt,3.1.11.6
Q3IHJ4.txt,3.1.11.6
Q8XWE7.txt,3.1.11.6
Q1MMN0.txt,3.1.11.6
Q92SR7.txt,3.1.11.6
C3PPC7.txt,3.1.11.6
Q1RK25.txt,3.1.11.6
Q4UMV4.txt,3.1.11.6
Q5LTR9.txt,3.1.11.6
A1AX20.txt,3.1.11.6
B5FR54.txt,3.1.11.6
A9N216.txt,3.1.11.6
Q2S4K5.txt,3.1.11.6
Q8ZN58.txt,3.1.11.6
A9KWW8.txt,3.1.11.6
B0TLJ2.txt,3.1.11.6
A8H252.txt,3.1.11.6
Q0HKV4.txt,3.1.11.6
B2TXT4.txt,3.1.11.6
Q0T210.txt,3.1.11.6
C3MCQ9.txt,3.1.11.6
A7X2Q2.txt,3.1.11.6
Q2FY46.txt,3.1.11.6
Q5HFP8.txt,3.1.11.6
A8Z463.txt,3.1.11.6
Q5HP29.txt,3.1.11.6
Q49XW8.txt,3.1.11.6
Q8E166.txt,3.1.11.6
B4U1W7.txt,3.1.11.6
B4SQC8.txt,3.1.11.6
P67452.txt,3.1.11.6
B5E4U5.txt,3.1.11.6
Q8P075.txt,3.1.11.6
B8ZQ76.txt,3.1.11.6
B5XM83.txt,3.1.11.6
Q5LZD9.txt,3.1.11.6
C1CR91.txt,3.1.11.6
Q0I748.txt,3.1.11.6
Q0AZF4.txt,3.1.11.6
A5ILK0.txt,3.1.11.6
B1LAQ5.txt,3.1.11.6
C4L8C6.txt,3.1.11.6
A5CW49.txt,3.1.11.6
Q9KTW4.txt,3.1.11.6
Q8DF05.txt,3.1.11.6
Q3BSC5.txt,3.1.11.6
Q8P8D9.txt,3.1.11.6
Q5GZ80.txt,3.1.11.6
Q87AC5.txt,3.1.11.6
Q1C5J4.txt,3.1.11.6
A9R7Z4.txt,3.1.11.6
Q668A6.txt,3.1.11.6
A0LW38.txt,3.1.11.6
B3H1E5.txt,3.1.11.6
A4SJQ1.txt,3.1.11.6
B9JAL9.txt,3.1.11.6
Q5E6Y8.txt,3.1.11.6
Q5WF61.txt,3.1.11.6
A6TR39.txt,3.1.11.6
A0JYU5.txt,3.1.11.6
C3LJV3.txt,3.1.11.6
B7JM30.txt,3.1.11.6
C1ERQ2.txt,3.1.11.6
A7GSJ7.txt,3.1.11.6
Q635A5.txt,3.1.11.6
A9VGD3.txt,3.1.11.6
A7Z6J7.txt,3.1.11.6
Q6G0D5.txt,3.1.11.6
C5C0V6.txt,3.1.11.6
A9ITB6.txt,3.1.11.6
A5EEQ1.txt,3.1.11.6
P67455.txt,3.1.11.6
B1K3T1.txt,3.1.11.6
Q0BAM0.txt,3.1.11.6
A3MBD0.txt,3.1.11.6
A1UYQ2.txt,3.1.11.6
Q63JF2.txt,3.1.11.6
Q3AAM6.txt,3.1.11.6
B8GXC6.txt,3.1.11.6
Q823U9.txt,3.1.11.6
A1BJ57.txt,3.1.11.6
P58001.txt,3.1.11.6
A8AK32.txt,3.1.11.6
C3KXC5.txt,3.1.11.6
B2TRM7.txt,3.1.11.6
B1IMN7.txt,3.1.11.6
B9E102.txt,3.1.11.6
Q0TPD6.txt,3.1.11.6
Q487D1.txt,3.1.11.6
B6J8G8.txt,3.1.11.6
A9NBV6.txt,3.1.11.6
Q6AA93.txt,3.1.11.6
Q24V01.txt,3.1.11.6
Q72CD5.txt,3.1.11.6
B7UJP5.txt,3.1.11.6
P0A8H1.txt,3.1.11.6
B7MQD7.txt,3.1.11.6
B1XF10.txt,3.1.11.6
P0A8H0.txt,3.1.11.6
B7N8X5.txt,3.1.11.6
Q1RFB8.txt,3.1.11.6
B1GZX5.txt,3.1.11.6
B9M0X4.txt,3.1.11.6
Q74CA8.txt,3.1.11.6
A5G3J6.txt,3.1.11.6
Q5FUB3.txt,3.1.11.6
A5UC49.txt,3.1.11.6
A1WYI6.txt,3.1.11.6
B6JNY0.txt,3.1.11.6
Q9ZJD7.txt,3.1.11.6
A4G1W7.txt,3.1.11.6
B5Y0W9.txt,3.1.11.6
Q044H8.txt,3.1.11.6
Q9CH83.txt,3.1.11.6
Q88WM6.txt,3.1.11.6
Q6ADU8.txt,3.1.11.6
Q72RZ8.txt,3.1.11.6
A5VKR5.txt,3.1.11.6
C1L2R8.txt,3.1.11.6
Q8Y7C3.txt,3.1.11.6
A0L6H5.txt,3.1.11.6
A6VUE7.txt,3.1.11.6
Q2RIB6.txt,3.1.11.6
A1KHP7.txt,3.1.11.6
B2HT44.txt,3.1.11.6
P9WF28.txt,3.1.11.6
Q9JSM1.txt,3.1.11.6
Q82VD5.txt,3.1.11.6
Q5YQ91.txt,3.1.11.6
Q2G632.txt,3.1.11.6
Q6MDK5.txt,3.1.11.6
Q6D842.txt,3.1.11.6
A1ARP1.txt,3.1.11.6
Q7N0J8.txt,3.1.11.6
Q12CR1.txt,3.1.11.6
Q02SK9.txt,3.1.11.6
Q4K5A7.txt,3.1.11.6
Q3K662.txt,3.1.11.6
B1J3G6.txt,3.1.11.6
Q985Y6.txt,3.1.11.6
Q7UWB5.txt,3.1.11.6
Q6NB75.txt,3.1.11.6
C3PN64.txt,3.1.11.6
Q1RIG7.txt,3.1.11.6
Q4UM15.txt,3.1.11.6
C4K2Q1.txt,3.1.11.6
Q68X23.txt,3.1.11.6
A1AWD0.txt,3.1.11.6
Q57SE0.txt,3.1.11.6
B5R6S5.txt,3.1.11.6
Q5PFR8.txt,3.1.11.6
B5BDA8.txt,3.1.11.6
Q325H9.txt,3.1.11.6
P0A8H2.txt,3.1.11.6
Q2NV92.txt,3.1.11.6
A6U1Z4.txt,3.1.11.6
A5IT51.txt,3.1.11.6
P67460.txt,3.1.11.6
Q6G943.txt,3.1.11.6
Q5HP30.txt,3.1.11.6
Q3K2M3.txt,3.1.11.6
Q82IE6.txt,3.1.11.6
B4U1W8.txt,3.1.11.6
B2FP36.txt,3.1.11.6
Q04KB1.txt,3.1.11.6
Q5XB26.txt,3.1.11.6
Q1JAV6.txt,3.1.11.6
B8ZQ75.txt,3.1.11.6
P0DH53.txt,3.1.11.6
P67466.txt,3.1.11.6
A3CLQ8.txt,3.1.11.6
Q5M3Z2.txt,3.1.11.6
C1CEG9.txt,3.1.11.6
Q67NB3.txt,3.1.11.6
A0LI55.txt,3.1.11.6
Q5N384.txt,3.1.11.6
B9K852.txt,3.1.11.6
B0K0U9.txt,3.1.11.6
B3E479.txt,3.1.11.6
B7VJ99.txt,3.1.11.6
Q9KTL1.txt,3.1.11.6
Q8DFA5.txt,3.1.11.6
Q3BRG7.txt,3.1.11.6
Q8P7L2.txt,3.1.11.6
Q5GXL9.txt,3.1.11.6
B0U3Y1.txt,3.1.11.6
A7FLE2.txt,3.1.11.6
A9QZS1.txt,3.1.11.6
Q9RME6.txt,3.1.11.6
Q86MA2.txt,3.1.13.1
Q9JL16.txt,3.1.13.1
Q1LTG8.txt,3.1.13.1
Q8K9Q5.txt,3.1.13.1
Q057Q9.txt,3.1.13.1
A7ZLA9.txt,3.1.13.1
B7L4C3.txt,3.1.13.1
B7NVR1.txt,3.1.13.1
B1XBN7.txt,3.1.13.1
Q0TI78.txt,3.1.13.1
P30850.txt,3.1.13.1
B1LGE7.txt,3.1.13.1
A4WAX5.txt,3.1.13.1
B8F4C5.txt,3.1.13.1
A5UFG3.txt,3.1.13.1
A6T7Z4.txt,3.1.13.1
Q6D5S7.txt,3.1.13.1
B4EW02.txt,3.1.13.1
A9MQ20.txt,3.1.13.1
B5R490.txt,3.1.13.1
B4T6U4.txt,3.1.13.1
C0Q3R1.txt,3.1.13.1
Q8Z7C9.txt,3.1.13.1
B2U0I4.txt,3.1.13.1
Q0T5B1.txt,3.1.13.1
Q2NST6.txt,3.1.13.1
Q9KLE1.txt,3.1.13.1
Q8D7K6.txt,3.1.13.1
A1JM34.txt,3.1.13.1
B2K4J2.txt,3.1.13.1
Q1CIZ7.txt,3.1.13.1
B1JKP2.txt,3.1.13.1
Q02146.txt,3.1.13.1
O32231.txt,3.1.13.1
Q9PK00.txt,3.1.13.1
P21499.txt,3.1.13.1
P56123.txt,3.1.13.1
Q98QL0.txt,3.1.13.1
Q9PR88.txt,3.1.13.1
Q1MTN7.txt,3.1.13.1
Q9SHJ0.txt,3.1.13.4
Q9C6M9.txt,3.1.13.4
Q9SKZ2.txt,3.1.13.4
Q9LEU4.txt,3.1.13.4
Q8W0Z9.txt,3.1.13.4
A8MS41.txt,3.1.13.4
Q75BI3.txt,3.1.13.4
A2Q9L0.txt,3.1.13.4
Q5A761.txt,3.1.13.4
P0CP23.txt,3.1.13.4
Q5B778.txt,3.1.13.4
Q6CJU4.txt,3.1.13.4
C4V7I7.txt,3.1.13.4
Q4P9T3.txt,3.1.13.4
Q6IR85.txt,3.1.13.4
Q96LI5.txt,3.1.13.4
Q8K3P5.txt,3.1.13.4
Q3ZC01.txt,3.1.13.4
Q08BM8.txt,3.1.13.4
Q3KQ85.txt,3.1.13.4
Q9D8X5.txt,3.1.13.4
Q4WHP6.txt,3.1.13.4
Q0CJU7.txt,3.1.13.4
Q2GSV2.txt,3.1.13.4
Q1E873.txt,3.1.13.4
Q6BZ78.txt,3.1.13.4
Q504Q3.txt,3.1.13.4
A4RF51.txt,3.1.13.4
P0C581.txt,3.1.13.4
A3LRV8.txt,3.1.13.4
Q9LG26.txt,3.1.13.4
O95453.txt,3.1.13.4
Q90ZA1.txt,3.1.13.4
B2RXZ1.txt,3.1.13.4
A9NFH1.txt,3.1.21.2
B0BTA9.txt,3.1.21.2
B2UQE3.txt,3.1.21.2
Q9KD33.txt,3.1.21.2
O67551.txt,3.1.21.2
C3LKW3.txt,3.1.21.2
B7JN09.txt,3.1.21.2
B7HCQ9.txt,3.1.21.2
B9IY53.txt,3.1.21.2
Q5LG28.txt,3.1.21.2
Q65HA0.txt,3.1.21.2
Q89YT0.txt,3.1.21.2
Q8G689.txt,3.1.21.2
P57237.txt,3.1.21.2
P59496.txt,3.1.21.2
A0RRG4.txt,3.1.21.2
A0RYW7.txt,3.1.21.2
B8G418.txt,3.1.21.2
B3EEJ7.txt,3.1.21.2
B3QQA9.txt,3.1.21.2
Q9Z7H3.txt,3.1.21.2
Q3KL70.txt,3.1.21.2
O84630.txt,3.1.21.2
A6LQV9.txt,3.1.21.2
Q189A4.txt,3.1.21.2
A8ZSE7.txt,3.1.21.2
A1VEI5.txt,3.1.21.2
B7UFH5.txt,3.1.21.2
P0A6C2.txt,3.1.21.2
B7MX24.txt,3.1.21.2
B1X857.txt,3.1.21.2
Q0TFT1.txt,3.1.21.2
P0A6C1.txt,3.1.21.2
B1LKQ6.txt,3.1.21.2
A4WCJ5.txt,3.1.21.2
B7LVB9.txt,3.1.21.2
B9M4N1.txt,3.1.21.2
C6DYE3.txt,3.1.21.2
B8F7D1.txt,3.1.21.2
Q5V0S8.txt,3.1.21.2
Q9HSK7.txt,3.1.21.2
A9B5N7.txt,3.1.21.2
A9KNS9.txt,3.1.21.2
Q92BR0.txt,3.1.21.2
Q8Y756.txt,3.1.21.2
A0L901.txt,3.1.21.2
A3CT71.txt,3.1.21.2
A5IYT8.txt,3.1.21.2
C1AL03.txt,3.1.21.2
P47477.txt,3.1.21.2
Q4AAX4.txt,3.1.21.2
B2HSJ8.txt,3.1.21.2
Q8EWT2.txt,3.1.21.2
B2A499.txt,3.1.21.2
A6Q1P1.txt,3.1.21.2
Q6YQC1.txt,3.1.21.2
Q6D3L8.txt,3.1.21.2
B4SE58.txt,3.1.21.2
B4S3I3.txt,3.1.21.2
A9MK49.txt,3.1.21.2
B5R173.txt,3.1.21.2
B4SY37.txt,3.1.21.2
C0Q0T7.txt,3.1.21.2
Q8Z593.txt,3.1.21.2
B2TVT4.txt,3.1.21.2
Q0T2W5.txt,3.1.21.2
Q01TU5.txt,3.1.21.2
Q2YT22.txt,3.1.21.2
P63537.txt,3.1.21.2
Q6G909.txt,3.1.21.2
B9DNM8.txt,3.1.21.2
Q4L6Q7.txt,3.1.21.2
Q9S2N2.txt,3.1.21.2
B2V7A4.txt,3.1.21.2
Q9HJS3.txt,3.1.21.2
O86954.txt,3.1.21.2
B1L9C6.txt,3.1.21.2
C4LD49.txt,3.1.21.2
B5ZBB4.txt,3.1.21.2
Q9KPK7.txt,3.1.21.2
Q8DEP6.txt,3.1.21.2
A1JLX8.txt,3.1.21.2
Q1C982.txt,3.1.21.2
A9R4S1.txt,3.1.21.2
Q66CR5.txt,3.1.21.2
P25239.txt,3.1.21.4
P0A458.txt,3.1.21.4
Q9KHV6.txt,3.1.21.4
P70985.txt,3.1.21.4
Q45488.txt,3.1.21.4
P19887.txt,3.1.21.4
P25217.txt,3.1.21.4
P06529.txt,3.1.21.4
P25259.txt,3.1.21.4
P56200.txt,3.1.21.4
Q9RLM3.txt,3.1.21.4
P44413.txt,3.1.21.4
P43870.txt,3.1.21.4
P25260.txt,3.1.21.4
P14870.txt,3.1.21.4
P25261.txt,3.1.21.4
O30869.txt,3.1.21.4
O68584.txt,3.1.21.4
P11405.txt,3.1.21.4
P23191.txt,3.1.21.4
P31032.txt,3.1.21.4
Q58599.txt,3.1.21.4
O59646.txt,3.1.21.4
Q51083.txt,3.1.21.4
P05104.txt,3.1.21.4
Q60301.txt,3.1.21.4
O31074.txt,3.1.21.4
O52512.txt,3.1.21.4
P16667.txt,3.1.21.4
P29748.txt,3.1.21.4
P43421.txt,3.1.21.4
Q9KVZ7.txt,3.1.21.4
O34885.txt,3.1.21.4
Q9YES5.txt,3.1.21.7
O30108.txt,3.1.21.7
Q3ZWY7.txt,3.1.21.7
B8DZX0.txt,3.1.21.7
B7MIY4.txt,3.1.21.7
B5Z094.txt,3.1.21.7
B7M7Q7.txt,3.1.21.7
A8A798.txt,3.1.21.7
P68740.txt,3.1.21.7
B7NFT9.txt,3.1.21.7
Q1R5W4.txt,3.1.21.7
B7LUK4.txt,3.1.21.7
Q5V474.txt,3.1.21.7
B5XYE0.txt,3.1.21.7
Q60CT7.txt,3.1.21.7
Q1DC68.txt,3.1.21.7
Q5YQW3.txt,3.1.21.7
Q6MDK2.txt,3.1.21.7
Q7N959.txt,3.1.21.7
Q9UYX5.txt,3.1.21.7
O58394.txt,3.1.21.7
A7NSC5.txt,3.1.21.7
B5F1I1.txt,3.1.21.7
B5FQL3.txt,3.1.21.7
B4TCT7.txt,3.1.21.7
A9N0L0.txt,3.1.21.7
B4TQK8.txt,3.1.21.7
A8G8F8.txt,3.1.21.7
Q0SY02.txt,3.1.21.7
Q82MH6.txt,3.1.21.7
C3N187.txt,3.1.21.7
C3MU99.txt,3.1.21.7
Q974T1.txt,3.1.21.7
A6LNA6.txt,3.1.21.7
A5IL77.txt,3.1.21.7
Q72IZ9.txt,3.1.21.7
Q3MEZ3.txt,3.1.21.7
Q4UWV2.txt,3.1.21.7
Q2P5R1.txt,3.1.21.7
Q87CZ0.txt,3.1.21.7
Q8ZAQ8.txt,3.1.21.7
Q10423.txt,3.1.21.10
O28314.txt,3.1.21.10
O27336.txt,3.1.21.10
Q5JGD9.txt,3.1.21.10
C3P5S0.txt,3.1.21.10
Q81SS2.txt,3.1.21.10
B7IPC9.txt,3.1.21.10
B7HL64.txt,3.1.21.10
Q63DI3.txt,3.1.21.10
A9VMG0.txt,3.1.21.10
A7Z5Y2.txt,3.1.21.10
A4IQ49.txt,3.1.21.10
Q1GA99.txt,3.1.21.10
Q9CI22.txt,3.1.21.10
Q038W5.txt,3.1.21.10
B1MY28.txt,3.1.21.10
Q1WTM0.txt,3.1.21.10
B2G7F2.txt,3.1.21.10
Q71YC4.txt,3.1.21.10
A0AJZ6.txt,3.1.21.10
Q8CXF9.txt,3.1.21.10
A7X2E3.txt,3.1.21.10
A5ISX9.txt,3.1.21.10
P68816.txt,3.1.21.10
Q6G9B3.txt,3.1.21.10
P68818.txt,3.1.21.10
Q8CP75.txt,3.1.21.10
Q8E768.txt,3.1.21.10
B4U4I6.txt,3.1.21.10
Q00579.txt,3.1.21.10
P0DD90.txt,3.1.21.10
C1CBF0.txt,3.1.21.10
Q1JKN2.txt,3.1.21.10
A2RD54.txt,3.1.21.10
Q48S05.txt,3.1.21.10
B2ILR2.txt,3.1.21.10
A4VZM0.txt,3.1.21.10
C1CIN1.txt,3.1.21.10
O67766.txt,3.1.21.10
A1AA51.txt,3.1.21.10
P0AG74.txt,3.1.21.10
B0C9S0.txt,3.1.21.10
Q6FAQ2.txt,3.1.21.10
B2HYY2.txt,3.1.21.10
B0VCA5.txt,3.1.21.10
A5G2L4.txt,3.1.21.10
A3N1F7.txt,3.1.21.10
A0KHU1.txt,3.1.21.10
Q8U9K4.txt,3.1.21.10
B2UP63.txt,3.1.21.10
Q5E6A1.txt,3.1.21.10
Q0A5Q4.txt,3.1.21.10
B8JF03.txt,3.1.21.10
B9KH95.txt,3.1.21.10
B4UFX9.txt,3.1.21.10
A8IM96.txt,3.1.21.10
Q5LAS7.txt,3.1.21.10
Q6FYP4.txt,3.1.21.10
Q6MKB6.txt,3.1.21.10
B7GR16.txt,3.1.21.10
Q7W4U0.txt,3.1.21.10
A1QYH7.txt,3.1.21.10
A5ERK2.txt,3.1.21.10
B2S7E1.txt,3.1.21.10
Q57BH6.txt,3.1.21.10
Q8YIV7.txt,3.1.21.10
Q8FZ01.txt,3.1.21.10
B1JVV5.txt,3.1.21.10
Q0BI81.txt,3.1.21.10
A3MP74.txt,3.1.21.10
Q3JNS7.txt,3.1.21.10
Q2SZ53.txt,3.1.21.10
A4XJS1.txt,3.1.21.10
A0RRU6.txt,3.1.21.10
A7H674.txt,3.1.21.10
Q5HS68.txt,3.1.21.10
B0SUN7.txt,3.1.21.10
Q3J0F5.txt,3.1.21.10
Q11DH4.txt,3.1.21.10
B8G4I8.txt,3.1.21.10
Q252X9.txt,3.1.21.10
Q9PJN9.txt,3.1.21.10
A4SG33.txt,3.1.21.10
B0B876.txt,3.1.21.10
B0BCE1.txt,3.1.21.10
A8AFH8.txt,3.1.21.10
Q183P3.txt,3.1.21.10
Q8FPK3.txt,3.1.21.10
A9N9A1.txt,3.1.21.10
Q1LRB4.txt,3.1.21.10
B2AH75.txt,3.1.21.10
Q11T17.txt,3.1.21.10
A5FS25.txt,3.1.21.10
Q9RX75.txt,3.1.21.10
Q24UN5.txt,3.1.21.10
A1VC42.txt,3.1.21.10
B8E2P3.txt,3.1.21.10
B7USP0.txt,3.1.21.10
P0A816.txt,3.1.21.10
B1XHD1.txt,3.1.21.10
Q0TGW9.txt,3.1.21.10
P0A814.txt,3.1.21.10
B1LD08.txt,3.1.21.10
Q3YT96.txt,3.1.21.10
Q5HCG1.txt,3.1.21.10
B2VJ93.txt,3.1.21.10
A7HNS2.txt,3.1.21.10
Q2JD96.txt,3.1.21.10
Q14IH0.txt,3.1.21.10
B2SH69.txt,3.1.21.10
Q5NH18.txt,3.1.21.10
B9LZC6.txt,3.1.21.10
C6E1T0.txt,3.1.21.10
Q7NG73.txt,3.1.21.10
Q0BT56.txt,3.1.21.10
P44633.txt,3.1.21.10
A1WZ63.txt,3.1.21.10
Q17WI2.txt,3.1.21.10
B6JMA1.txt,3.1.21.10
Q9ZKX3.txt,3.1.21.10
A4G1U7.txt,3.1.21.10
Q5QYV0.txt,3.1.21.10
A6TB32.txt,3.1.21.10
Q5X5S0.txt,3.1.21.10
Q5WX48.txt,3.1.21.10
Q2W2A2.txt,3.1.21.10
A1U1C1.txt,3.1.21.10
A9W1B1.txt,3.1.21.10
A2SD05.txt,3.1.21.10
Q2RHT5.txt,3.1.21.10
A1KLU2.txt,3.1.21.10
B2HN61.txt,3.1.21.10
A3PYW3.txt,3.1.21.10
A5U5U4.txt,3.1.21.10
A0PPD1.txt,3.1.21.10
B2A5L6.txt,3.1.21.10
A9M0D4.txt,3.1.21.10
A1KUM5.txt,3.1.21.10
Q82XP5.txt,3.1.21.10
A6Q652.txt,3.1.21.10
A1SJA5.txt,3.1.21.10
Q2GBA4.txt,3.1.21.10
B3CSI0.txt,3.1.21.10
A7HUZ6.txt,3.1.21.10
B2SYJ9.txt,3.1.21.10
P57894.txt,3.1.21.10
B4SDW6.txt,3.1.21.10
A9BIM4.txt,3.1.21.10
A4T026.txt,3.1.21.10
Q12EK7.txt,3.1.21.10
B4S5F6.txt,3.1.21.10
A8G5C3.txt,3.1.21.10
A2BX41.txt,3.1.21.10
B4ETP6.txt,3.1.21.10
A2BRN2.txt,3.1.21.10
Q15RN4.txt,3.1.21.10
Q02IC7.txt,3.1.21.10
Q1I6E7.txt,3.1.21.10
A8F3S6.txt,3.1.21.10
B1JD72.txt,3.1.21.10
Q4ZWL3.txt,3.1.21.10
Q1QCZ9.txt,3.1.21.10
B2UFL4.txt,3.1.21.10
B3PYZ1.txt,3.1.21.10
Q98F72.txt,3.1.21.10
A5V884.txt,3.1.21.10
Q21SX7.txt,3.1.21.10
Q07H95.txt,3.1.21.10
B3QHS1.txt,3.1.21.10
A8GM81.txt,3.1.21.10
Q92JA8.txt,3.1.21.10
Q9ZE29.txt,3.1.21.10
A8GQU0.txt,3.1.21.10
Q1AWE2.txt,3.1.21.10
Q21HN4.txt,3.1.21.10
A8LXW7.txt,3.1.21.10
B5FSN3.txt,3.1.21.10
B4T7Z6.txt,3.1.21.10
A9MUC2.txt,3.1.21.10
P66762.txt,3.1.21.10
B8EA73.txt,3.1.21.10
A9L3H9.txt,3.1.21.10
B0TSA5.txt,3.1.21.10
A8H547.txt,3.1.21.10
A0KWL7.txt,3.1.21.10
Q0HUY9.txt,3.1.21.10
Q0T3U3.txt,3.1.21.10
C3MIH7.txt,3.1.21.10
C4XIK0.txt,3.1.21.10
Q1GWB3.txt,3.1.21.10
B1W3G2.txt,3.1.21.10
Q30NQ3.txt,3.1.21.10
Q3A232.txt,3.1.21.10
Q5N440.txt,3.1.21.10
Q0IBJ8.txt,3.1.21.10
Q0AX14.txt,3.1.21.10
B7ICN6.txt,3.1.21.10
Q9WZ45.txt,3.1.21.10
B1L8R9.txt,3.1.21.10
Q8DJT5.txt,3.1.21.10
C4LBN2.txt,3.1.21.10
B2S3B1.txt,3.1.21.10
Q3MGZ5.txt,3.1.21.10
B7VMI1.txt,3.1.21.10
Q9KR00.txt,3.1.21.10
Q8DAN6.txt,3.1.21.10
Q73IL5.txt,3.1.21.10
Q5GRT9.txt,3.1.21.10
Q3BQF1.txt,3.1.21.10
Q8P6E4.txt,3.1.21.10
Q5H2A7.txt,3.1.21.10
Q87D03.txt,3.1.21.10
Q1C817.txt,3.1.21.10
A9QYX5.txt,3.1.21.10
Q66AU1.txt,3.1.21.10
Q6TUI4.txt,3.1.26.3
Q6TV19.txt,3.1.26.3
B3DLA6.txt,3.1.26.3
P74368.txt,3.1.26.3
Q6F9C2.txt,3.1.26.3
A3M7P2.txt,3.1.26.3
A3MZQ9.txt,3.1.26.3
Q8UGK2.txt,3.1.26.3
Q0VP19.txt,3.1.26.3
Q5WFM6.txt,3.1.26.3
B9KGT5.txt,3.1.26.3
B7GGE9.txt,3.1.26.3
Q2NJY3.txt,3.1.26.3
C1DQS2.txt,3.1.26.3
B7IUK8.txt,3.1.26.3
B7HLI2.txt,3.1.26.3
Q819V8.txt,3.1.26.3
Q64ZV9.txt,3.1.26.3
A7Z4L3.txt,3.1.26.3
Q6G082.txt,3.1.26.3
Q8G7H1.txt,3.1.26.3
Q2KWY0.txt,3.1.26.3
O51648.txt,3.1.26.3
A9IIJ2.txt,3.1.26.3
B2SAD9.txt,3.1.26.3
A9MA35.txt,3.1.26.3
B0CKY7.txt,3.1.26.3
